title,album,artist,time,genre,tempo,filename,year,language,isDL,label,vocal,instrumental,tag
Please Please Please,Please Please Please,Sabrina Carpenter,"=""00:04:23""",Pop,107,Sabrina Carpenter - Please Please Please.mp4,2024,English,1,Island Records,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Tears,Man’s Best Friend,Sabrina Carpenter,"=""00:05:03""",Pop,112,Sabrina Carpenter - Tears.mp4,2025,English,1,Island Records,0,1,"Mainstream,All Weather,All Season,Youth/adult"
Rein Me In,Rein Me In,"Sam Fender, Olivia Dean","=""00:05:38""",Alternative,123,"Sam Fender, Olivia Dean - Rein Me In.mp4",2025,English,1,Polydor,1,0,"Pop Rock,Vocal,Mainstream,All Weather,All Season,Youth/adult"
Bushwick,BUSHWICK,Samara Cyn,"=""00:02:28""",Pop,132,Samara Cyn - Bushwick.mp4,2026,English,1,Samara Cyn,1,0,"Energetic,All Weather,All Season"
A Bar Song,A Bar Song (Tipsy),Shaboozey,"=""00:02:53""",Hip Hop,162,Shaboozey - A Bar Song (Tipsy).mp4,2024,English,1,"American Dogwood, Empire",1,0,"Country,Confident,All Weather,All Season,Youth/adult"
Dai Dai,Dai Dai,"Shakira, Burna Boy","=""00:04:00""",Latin,115,"Shakira, Burna Boy - Dai Dai.mp4",2026,English,1,Sony Music Latin,1,0,"Pop,Mainstream,Sunny,Summer,Youth/adult"
I Thought I Saw Your Face Today (Lyrics),Volume One,She & Him,"=""00:02:50""",Indie,163,She & Him - I Thought I Saw Your Face Today (Lyrics).mp4,2008,English,1,She & Him,1,0,"Fresh,All Weather,All Season"
You Broke Me,You Broke Me,Sierra,"=""00:01:41""",Pop,98,Sierra - You Broke Me.mp4,2026,English,1,Sierra,1,0,"Balanced,All Weather,All Season"
Walls,Walls,Sierra Spirit,"=""00:03:08""",Pop,103,Sierra Spirit - Walls.mp4,2026,English,1,Sierra Spirit,1,0,"Balanced,All Weather,All Season"
Everybody Knows,Justice League (Original Motion Picture Soundtrack),Sigrid,"=""00:02:28""",Pop,109,Sigrid - Everybody Knows (Mahmut Orhan Remix).mp4,2017,English,1,Danny Elfman,1,0,"Balanced,All Weather,All Season"
Family Matters,NOW That's What I Call Music! 122 [Clean] [Clean],Skye Newman,"=""00:02:58""",Pop,100,Skye Newman - Family Matters.mp4,2025,English,1,Skye Newman,1,0,"Balanced,All Weather,All Season"
Alors on danse,Alors On Danse,Stromae,"=""00:03:56""",Dance,118,Stromae - Alors on danse.mp4,2010,English,1,"Mosaert, Polydor, Universal Music France",1,0,"Hip Hop,Tech House,Upbeat,All Weather,All Season,Youth/adult"
Just Keep Watching,Just Keep Watching (From F1® The Movie),Tate McRae,"=""00:02:27""",Pop,130,Tate McRae - Just Keep Watching.mp4,2025,English,1,Atlantic,1,0,"Soundtrack,Mainstream,All Weather,All Season,Youth/adult"
Tit for tat (Lyrics),TIT FOR TAT,Tate McRae,"=""00:02:56""",Pop,166,Tate McRae - Tit for tat (Lyrics).mp4,2025,English,1,RCA,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Fortnight,THE TORTURED POETS DEPARTMENT,Taylor Swift,"=""00:04:09""",Pop,96,Taylor Swift - Fortnight.mp4,2024,English,1,Republic Records,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Opalite,The Life of a Showgirl,Taylor Swift,"=""00:06:00""",Pop,124,Taylor Swift - Opalite.mp4,2025,English,1,Republic Records,1,0,"Mainstream,All Weather,All Season,Youth/adult"
The Fate of Ophelia,The Life of a Showgirl,Taylor Swift,"=""00:03:58""",Pop,123,Taylor Swift - The Fate of Ophelia.mp4,2025,English,1,Republic Records,1,0,"Mainstream,All Weather,All Season,Youth/adult"
The Life of a Showgirl (Lyrics),The Life Of A Showgirl,Taylor Swift,"=""00:04:05""",Pop,156,Taylor Swift - The Life of a Showgirl (Lyrics).mp4,2025,English,1,Republic Records,1,0,"Synth-pop,Ballad,Downtempo,Soft Rock,Pop Dance,Upbeat,All Weather,All Season,Youth/adult"
Italodisco,Italodisco,The Kolors,"=""00:03:39""",Pop,122,The Kolors - Italodisco (Karaoke).mp4,2023,English,1,Warner Music Italy,1,0,"Disco,Europop,Mainstream,All Weather,All Season,Youth/adult"
1035,1035,Tiësto,"=""00:03:01""",Dance,118,Tiësto - 1035.mp4,2022,English,1,Tiësto,1,0,"Upbeat,All Weather,All Season,Youth/adult"
K-POP,K-Pop,"Travis Scott, Bad Bunny, The Weeknd","=""00:03:30""",Hip Hop,121,"Travis Scott, Bad Bunny, The Weeknd - K-POP.mp4",2023,English,1,"Cactus Jack, Epic",1,0,"Dancehall,Pop Rap,Afrobeat,R&B,Upbeat,Sunny,Summer,Youth/adult"
Chanel,CHANEL,Tyla,"=""00:03:09""",Pop,115,Tyla - Chanel.mp4,2026,English,1,"Epic, Fax Records, Sony Music",1,0,"Afrobeat,R&B,African,Mainstream,All Weather,All Season,Youth/adult"
SHE DID IT AGAIN (feat. Zara Larsson),SHE DID IT AGAIN (feat. Zara Larsson),Tyla,"=""00:03:35""",Pop,97,Tyla ft. Zara Larsson - She did it again.mp4,2026,English,1,Tyla,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Show Me Love,Show Me Love,"WizTheMc, bees & honey","=""00:02:54""",Pop,107,"WizTheMc, bees & honey - Show Me Love.mp4",2025,English,1,Bamboo Artists,1,0,"Mainstream,All Weather,All Season,Youth/adult"
ZEP - DON'T BREAK (Official Music Video),ZEP - DON'T BREAK (Official Music Video),ZEP,"=""00:02:58""",Alternative,118,ZEP - Don't break.mp4,2026,English,1,ZEP,1,0,"Balanced,All Weather,All Season"
Moonboy,The Prototype,boombby,"=""00:03:07""",Pop,140,boombby - Moonboy.mp4,2026,English,1,Boombby,1,0,"Energetic,All Weather,All Season"
12 to 12,12 to 12,sombr,"=""00:04:03""",Disco,123,sombr - 12 to 12.mp4,2025,English,1,sombr,1,0,"Balanced,All Weather,All Season"
Homewrecker,Homewrecker,sombr,"=""00:04:14""",Pop,99,sombr - Homewrecker.mp4,2026,English,1,Warner Records,1,0,"Mainstream,All Weather,All Season,Youth/adult"
back to friends,back to friends,sombr,"=""00:03:22""",Pop,92,sombr - back to friends.mp4,2025,English,1,Warner Records,1,0,"Alt-pop,Mainstream,All Weather,All Season,Youth/adult"
undressed (Lyrics),undressed - Single,sombr,"=""00:03:02""",Pop,115,sombr - undressed (Lyrics).mp4,2025,English,1,Warner Records,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Baby,Baby,Al Shami,"=""00:03:36""",Pop,106,Al Shami - Baby.mp4,2026,English,1,AL SHAMI,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Headlights (feat. KIDDO),Headlights (feat. KIDDO),Alok & Alan Walker,"=""00:02:46""",Dance,100,Alok & Alan Walker - Headline.mp4,2022,English,1,Alok & Alan Walker,1,0,"Upbeat,All Weather,All Season,Youth/adult"
Forever Young,Forever Young,Alphaville,"=""00:03:43""",Pop,137,Alphaville - Forever Young.mp4,1984,English,1,WEA,1,0,"Synth-pop,Mainstream,All Weather,All Season,Youth/adult"
Desperado,Desperado,Annika,"=""00:03:13""",Pop,132,Annika - Desperado.mp4,2026,English,1,Annika,1,0,"Soul,Mainstream,All Weather,All Season,Youth/adult"
hate that i made you love me,hate that i made you love me,Ariana Grande,"=""00:05:00""",Pop,97,Ariana Grande - hate that i made you love me.mp4,2026,English,1,Republic Records,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Copines,NAKAMURA,Aya Nakamura,"=""00:02:58""",Jay Te Amo,90,Aya Nakamura - Copines.mp4,2018,English,1,Rec. 118,1,0,"Balanced,All Weather,All Season"
Boten Anna,Now You're Gone - The Album,BASSHUNTER,"=""00:03:32""",Dance,140,BASSHUNTER - Boten Anna.mp4,2006,English,1,Basshunter,1,0,"Upbeat,All Weather,All Season,Youth/adult"
Dynamite,Dynamite,BTS,"=""00:03:43""",Pop,113,BTS - Dynamite.mp4,2020,English,1,Big Hit Entertainment,1,0,"K-pop,Mainstream,All Weather,All Season,Youth/adult"
Livin' On A Prayer,Slippery When Wet,Bon Jovi,"=""00:04:09""",Rock,123,Bon Jovi - Livin' On A Prayer.mp4,1986,English,1,Mercury,1,0,"Energetic,All Weather,All Season"
Holding Out For A Hero (Lyrics),Holding Out For A Hero,Bonnie Tyler,"=""00:05:48""",Rock,151,Bonnie Tyler - Holding Out For A Hero (Lyrics).mp4,1984,English,1,CBS,1,0,"Soft Rock,Power Pop,Theme,Mainstream,All Weather,All Season,Youth/adult"
It's A Heartache,It's A Heartache,Bonnie Tyler,"=""00:03:24""",Pop,118,Bonnie Tyler - It's A Heartache.mp4,1977,English,1,"RCA Victor, RCA",1,0,"Soft Rock,Pop Rock,Mainstream,All Weather,All Season,Youth/adult"
Total Eclipse of the Heart,Faster Than the Speed of Night,Bonnie Tyler,"=""00:05:34""",80s,129,Bonnie Tyler - Total Eclipse of the Heart (Turn Around).mp4,1983,English,1,CBS,1,0,"Energetic,All Weather,All Season"
Haaland Song,Haaland Song (Ha Ha Ha),CTID,"=""00:03:06""",Dance,132,CTID - Haaland Song (Ha Ha Ha).mp4,2024,English,1,Xploded,1,0,"House,Upbeat,All Weather,All Season,Youth/adult"
Kingdom of Fear,Deep Water,Cameron Whitcomb,"=""00:02:54""",Linedance Catalan,133,Cameron Whitcomb - Kingdom of Fear.mp4,2026,English,1,Cameron Whitcomb,1,0,"Upbeat,All Weather,All Season,Youth/adult"
Mi Chico,Mi Chico,Dj Goja,"=""00:01:56""",Electronic,112,Dj Goja - Mi Chico.mp4,2026,English,1,Gamma.,1,0,"Afrobeat,House,Upbeat,All Weather,All Season"
Y Que Fue,Y Que Fue,Don Miguelo,"=""00:02:44""",Pop,133,Don Miguelo - Y Que Fue.mp4,2020,English,1,Don Miguelo,1,0,"Energetic,All Weather,All Season"
Dans Med Mig,MGP 2017,Edward,"=""00:03:06""",Pop,118,Edward - Dans med mig (Live).mp4,2017,English,1,Edward,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Choosin' Texas,Choosin’ Texas,Ella Langley,"=""00:07:01""",Country,114,Ella Langley - Choosin' Texas.mp4,2025,English,1,Ella Langley,1,0,"Balanced,All Weather,All Season"
Freaked out,FREAKED OUT,Fat Papi and prodshushy,"=""00:02:51""",Pop,166,Fat Papi and prodshushy - Freaked out.mp4,2026,English,1,Fat Papi and Prodshushy,1,0,"Energetic,All Weather,All Season"
Freed from desire,Freed From Desire,GALA,"=""00:03:34""",Dance,129,GALA - Freed from desire.mp4,1996,English,1,Nitelite Records,1,0,"Euro House,Italodance,Upbeat,All Weather,All Season,Youth/adult"
Ara Beni,H.,Hadise,"=""00:02:24""",Pop,132,Hadise - Ara Beni.mp4,2026,English,1,Hadise,1,0,"Mainstream,All Weather,All Season,Youth/adult"
It’s Me,MAMIHLAPINATAPAI,ILLIT,"=""00:02:26""",Pop,145,ILLIT - It’s Me.mp4,2026,English,1,ILLIT,1,0,"Energetic,All Weather,All Season"
World Cup,World Cup - Single,IShowSpeed,"=""00:04:29""",Pop,172,IShowSpeed - World Cup.mp4,2022,English,1,IShowSpeed,1,0,"Energetic,All Weather,All Season"
Like a Prayer (Lyrics),Like a Prayer,Josh Fawaz,"=""00:02:10""",Pop,126,Josh Fawaz - Like a Prayer (Lyrics).mp4,2026,English,1,Josh Fawaz,1,0,"Energetic,All Weather,All Season"
Beauty And A Beat,Believe,Justin Bieber,"=""00:04:53""",Pop,129,Justin Bieber - Beauty And A Beat.mp4,2012,English,1,Justin Bieber,1,0,"Mainstream,All Weather,All Season,Youth/adult"
The One That Got Away,Teenage Dream,Katy Perry,"=""00:04:50""",Pop,135,Katy Perry - The One That Got Away.mp4,2011,English,1,Katy Perry,1,0,"Mainstream,All Weather,All Season,Youth/adult"
"Kygo Jo - Flow Kingz, JMK w/ Lyng (Kygo Remix)","Kygo Jo - Flow Kingz, JMK w/ Lyng (Kygo Remix)",Kygo Jo,"=""00:02:33""",Pop,102,"Kygo Jo - Flow Kingz, JMK w Lyng (Kygo Remix).mp4",2026,English,1,SMC,1,0,"Balanced,All Weather,All Season"
Pilé,Pilé (Gospel),MAUVAIS DJO,"=""00:02:36""",Pop,130,MAUVAIS DJO - Pilé.mp4,2026,French,1,Z Agency,1,0,"Folk,World,& Country,Mainstream,All Weather,All Season,Youth/adult"
La Isla Bonita,True Blue,Madonna,"=""00:04:01""",Pop,100,Madonna - La Isla Bonita.mp4,1986,English,1,Sire,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Family Affair,Family Affair,Mary J. Blige,"=""00:03:45""",R&B,92,Mary J. Blige - Family Affair.mp4,2001,English,1,MCA Records,1,0,"Smooth,All Weather,All Season"
Down Under,Down Under,Men At Work,"=""00:03:41""",Rock,107,Men At Work - Down Under.mp4,1982,English,1,CBS,1,0,"New Wave,Pop Rock,Mainstream,All Weather,All Season,Youth/adult"
Bad,Bad,Michael Jackson,"=""00:04:20""",Pop,113,Michael Jackson - Bad.mp4,1987,English,1,Epic,1,0,"Pop Rock,Soul,Funk,Pop Dance,Synth-pop,R&B,Upbeat,All Weather,All Season,Youth/adult"
Beat It,Beat It,Michael Jackson,"=""00:04:59""",Pop,138,Michael Jackson - Beat It.mp4,1983,English,1,Epic,1,0,"Pop Rock,Mainstream,All Weather,All Season,Youth/adult"
Billie Jean,Billie Jean,Michael Jackson,"=""00:04:56""",Pop,117,Michael Jackson - Billie Jean.mp4,2009,English,1,Epic,1,0,"Disco,Funk,Mainstream,All Weather,All Season,Youth/adult"
Chicago,Xscape,Michael Jackson,"=""00:04:07""",Pop,88,Michael Jackson - Chicago.mp4,2014,English,1,Michael Jackson,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Dirty Diana,Bad 25th Anniversary,Michael Jackson,"=""00:05:06""",Pop,132,Michael Jackson - Dirty Diana.mp4,2012,English,1,Michael Jackson,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Don't Stop 'Til You Get Enough,The Essential Michael Jackson,Michael Jackson,"=""00:04:13""",Pop,119,Michael Jackson - Don't Stop 'Til You Get Enough.mp4,1979,English,1,Michael Jackson,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Human Nature,Human Nature,Michael Jackson,"=""00:04:27""",Pop,93,Michael Jackson - Human Nature.mp4,1983,English,1,Epic,1,0,"Ballad,Mainstream,All Weather,All Season,Youth/adult"
Smooth Criminal,Smooth Criminal,Michael Jackson,"=""00:09:26""",Pop,118,Michael Jackson - Smooth Criminal.mp4,1988,English,1,Epic,1,0,"Synth-pop,Mainstream,All Weather,All Season,Youth/adult"
They Don't Care About Us,They Don't Care About Us,Michael Jackson,"=""00:04:42""",Pop,178,Michael Jackson - They Don't Care About Us.mp4,2009,English,1,Epic,1,0,"Pop Rock,R&B,House,Upbeat,All Weather,All Season,Youth/adult"
Thriller,Thriller,Michael Jackson,"=""00:03:21""",Pop,118,Michael Jackson - Thriller.mp4,1982,English,1,Epic,1,0,"R&B,Disco,Soul,Mainstream,All Weather,All Season,Youth/adult"
EPIC VIKING SONG,EPIC VIKING SONG,NORTH WIND CALLS,"=""00:03:19""",Pop,185,NORTH WIND CALLS - EPIC VIKING SONG.mp4,2026,English,1,NORTH WIND CALLS,1,0,"Energetic,All Weather,All Season"
Say It Right,Loose,Nelly Furtado,"=""00:03:55""",Pop,117,Nelly Furtado - Say It Right.mp4,2006,English,1,Nelly Furtado,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Cheerleader,Cheerleader (Remixes),OMI,"=""00:03:09""",Electronic,117,OMI - Cheerleader.mp4,2014,English,1,Omi,1,0,"Reggae,Energetic,All Weather,All Season"
Wonderwall,(What's the Story) Morning Glory?,Oasis,"=""00:04:39""",Rock,115,Oasis - Wonderwall.mp4,1995,English,1,Oasis,1,0,"Britpop,Mainstream,All Weather,All Season,Youth/adult"
Life Goes On,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",Oliver Tree,"=""00:03:27""",Alternative,162,Oliver Tree - Life Goes On.mp4,2021,English,1,Oliver Tree,1,0,"Energetic,All Weather,All Season"
No Lie,No Lie,Sean Paul,"=""00:03:49""",Reggae,101,Sean Paul - No Lie.mp4,2017,English,1,Island Records,1,0,"Dancehall,Upbeat,All Weather,All Season,Youth/adult"
Hips Don't Lie,Hips Don't Lie,Shakira,"=""00:03:38""",Hip Hop,99,Shakira - Hips Don't Lie.mp4,2006,English,1,Epic,1,0,"Rock,Latin,Pop,Mainstream,Sunny,Summer,Youth/adult"
La La La,Shakira. (Deluxe Version),Shakira,"=""00:03:30""",Pop,128,Shakira - La La La.mp4,2014,English,1,Shakira,1,0,"Energetic,All Weather,All Season"
Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),Sale el Sol,Shakira,"=""00:03:31""",Pop,127,Shakira - Waka Waka (This Time for Africa).mp4,2010,English,1,Shakira,1,0,"Energetic,All Weather,All Season"
"Whenever, Wherever",Laundry Service,Shakira,"=""00:03:16""",Pop,108,"Shakira - Whenever, Wherever.mp4",2009,English,1,Shakira,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Cheap Thrills,This Is Acting,Sia,"=""00:03:38""",Pop,89,Sia - Cheap Thrills.mp4,2016,English,1,Sia,1,0,"Mainstream,All Weather,All Season,Youth/adult"
KIYAMAM,KIYAMAM,Sibel Can & Eypio,"=""00:02:28""",Pop,100,Sibel Can & Eypio - KIYAMAM.mp4,2026,English,1,Sibel Can & Eypio,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Nothing's Gonna Stop Us Now,Nothing's Gonna Stop Us Now,Starship,"=""00:04:28""",Rock,96,Starship - Nothing's Gonna Stop Us Now.mp4,1987,English,1,Grunt,1,0,"Pop Rock,Synth-pop,Mainstream,All Weather,All Season,Youth/adult"
papaoutai,Racine carrée,Stromae,"=""00:03:53""",French,115,Stromae - papaoutai.mp4,2013,French,1,Stromae,1,0,"Balanced,All Weather,All Season"
Self Aware,Self Aware,Temper City,"=""00:03:01""",Alternative,162,Temper City - Self Aware.mp4,2026,English,1,Temper City,1,0,"Energetic,All Weather,All Season"
LET ME BE,LET ME BE,The Second Voice,"=""00:04:16""",Dance,113,The Second Voice - LET ME BE.mp4,2026,English,1,The Second Voice,1,0,"Upbeat,All Weather,All Season,Youth/adult"
Don't Tell Your Dreams (feat. Harry Nolan),Don't Tell Your Dreams (feat. Harry Nolan),Viral Music Zone,"=""00:02:22""",Pop,132,Viral Music Zone - Don't Tell Your Dreams.mp4,2026,English,1,Viral Music Zone,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Lush Life,Lush Life,Zara Larsson,"=""00:03:22""",Pop,98,Zara Larsson - Lush Life.mp4,2015,English,1,"TEN Music Group, Epic, Black Butter Records, Sony Music",1,0,"Mainstream,All Weather,All Season,Youth/adult"
misery. (Lyrics),misery.,pupsies,"=""00:02:46""",I Miss That Kind Of Misery,118,pupsies - misery. (Lyrics).mp4,2026,English,1,pupsies,1,0,"Electro,Dance,Indie,Electronica,Upbeat,All Weather,All Season,Youth/adult"
ABSquared - Insane ft. Brian Maloney,ABSquared - Insane ft. Brian Maloney,ABSquared ft. Brian Maloney,"=""00:05:09""",Pop,111,ABSquared ft. Brian Maloney - Insane.mp4,2024,English,1,SMC,1,0,"Balanced,All Weather,All Season"
shake dat ahh (Lyrics),Shake Dat Ahh,Bossman Dlow,"=""00:02:59""",Pop,172,Bossman Dlow - shake dat ahh (Lyrics).mp4,2024,English,1,Bossman Dlow,1,0,"Energetic,All Weather,All Season"
butterflies,Icon,Brent Faiyaz,"=""00:04:02""",Pop,124,Brent Faiyaz - butterflies.mp4,2026,English,1,Brent Faiyaz,1,0,"Balanced,All Weather,All Season"
Like What (Freestyle),Like What (Freestyle),Cardi B,"=""00:02:16""",Pop,114,Cardi B - Like What (Freestyle).mp4,2024,English,1,Cardi B,1,0,"Balanced,All Weather,All Season"
Angel Numbers / Ten Toes,11:11,Chris Brown,"=""00:05:07""",Pop,157,Chris Brown - Angel Numbers Ten Toes.mp4,2023,English,1,Chris Brown,1,0,"Energetic,All Weather,All Season"
DaBaby - POP DAT THANG (Clean),DaBaby - POP DAT THANG (Clean),DaBaby,"=""00:02:20""",Pop,139,DaBaby - Pop that thgang.mp4,2026,English,1,DaBaby,1,0,"Mainstream,All Weather,All Season"
Temptation,Temptation,Dax,"=""00:03:05""",Pop,172,Dax - Temptation.mp4,2026,English,1,Dax,1,0,"Energetic,All Weather,All Season"
Anxiety (Lyrics),Anxiety,Doechii,"=""00:04:08""",Hip Hop,129,Doechii - Anxiety (Lyrics).mp4,2025,English,1,"Capitol Records, Top Dawg Entertainment",1,0,"Pop Rap,Mainstream,All Weather,All Season,Youth/adult"
Agora Hills (Lyrics),Scarlet,Doja Cat,"=""00:04:26""",R&B,123,Doja Cat - Agora Hills (Lyrics).mp4,2023,English,1,Doja Cat,1,0,"Balanced,All Weather,All Season"
Little Things,3,Ella Mai,"=""00:02:53""",Pop,136,Ella Mai - Little Things.mp4,2024,English,1,Ella Mai,1,0,"Energetic,All Weather,All Season"
Wanna Be (Lyrics),Wanna Be,"GloRilla, Megan Thee Stallion","=""00:02:37""",Hip Hop,135,"GloRilla, Megan Thee Stallion - Wanna Be (Lyrics).mp4",2024,English,1,"CMG, Interscope Records",1,0,"R&B,Confident,All Weather,All Season,Youth/adult"
Barbie World ) (Lyrics),Ice Spice & Nicki Minaj - Barbie World (Clean Lyrics),Ice Spice & Nicki Minaj,"=""00:01:50""",Pop,72,Ice Spice & Nicki Minaj - Barbie World Lyrics).mp4,2023,English,1,Ice Spice & Nicki Minaj,1,0,"Calm,Rainy,All Season"
Drip Too Lit,Drip Too Lit - Single,Jasper Boyz,"=""00:03:11""",Pop,102,Jasper Boyz - Drip Too Lit.mp4,2026,English,1,Jasper Boyz,1,0,"Balanced,All Weather,All Season"
More Than Friends,More Than Friends,Jay Mompre,"=""00:04:13""",Pop,85,Jay Mompre - More Than Friends.mp4,2026,English,1,Jay Mompre,1,0,"Balanced,All Weather,All Season"
My Name Is Jay Mompre,My Name Is Jay Mompre - Single,Jay Mompre,"=""00:01:11""",Pop,109,Jay Mompre - My Name Is Jay Mompre.mp4,2026,English,1,Jay Mompre,1,0,"Balanced,All Weather,All Season"
Kehlani,Kehlani,Jordan Adetunji,"=""00:02:20""",R&B,80,Jordan Adetunji - Kehlani.mp4,2024,English,1,300 Entertainment,1,0,"Hip Hop,Confident,All Weather,All Season,Youth/adult"
Empty Out Your Pockets,The Party Never Ends 2.0,Juice WRLD,"=""00:02:21""",Melodic Rap,92,Juice WRLD - Empty Out Your Pockets.mp4,2024,English,1,Juice WRLD,1,0,"Balanced,All Weather,All Season"
euphoria (Lyrics),euphoria,Kendrick Lamar,"=""00:06:24""",Hip Hop,140,Kendrick Lamar - euphoria (Lyrics).mp4,2024,English,1,Interscope Records,1,0,"Trap,Conscious,Confident,All Weather,All Season,Youth/adult"
Fuck U Thought,Fuck U Thought,Lil Durk,"=""00:03:20""",Pop,162,Lil Durk - Fuck U Thought.mp4,2023,English,1,Lil Durk,1,0,"Energetic,All Weather,All Season"
Bad Booty,Bad Booty,MIRA,"=""00:02:34""",Pop,120,MIRA - Bad Booty.mp4,2024,English,1,Mira,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Come With Me,Come With Me,MIRA,"=""00:02:48""",Pop,116,MIRA - Come With Me.mp4,2023,English,1,Mira,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Duro (Lyrics),Duro,MIRA,"=""00:02:45""",Pop,85,MIRA - Duro (Lyrics).mp4,2024,English,1,Mira,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Don't say the words,Don't Say the Words,Manana,"=""00:03:45""",Pop,102,Manana - Don't say the words.mp4,2026,English,1,Manana,1,0,"Balanced,All Weather,All Season"
